x,y,A,G
-0.6356594492149029,-1.9767676416383981,1,8
0.05489249542026919,-0.4563378110909989,1,8
-0.28918875652309733,-1.1470379465660987,1,8
1.0382177561437156,1.9624027880780635,1,8
1.6733214698816772,2.7364449605678836,1,8
-0.9441606363483407,-2.0200161034961,1,8
0.9478039284725117,1.5549947426448474,1,8
0.6524620959050056,0.7791202201576376,1,8
-1.2654564281537402,-3.207894403504551,1,8
-0.21858443908971567,-0.9034052796153008,1,8
0.5653320949199673,0.6898966131993831,1,8
-1.6940101358375759,-5.397506540210041,1,9
-0.2908807203983479,-1.5444764040561572,1,9
0.978977811964976,2.6945738429104775,1,9
1.133878792737351,3.043809527123043,1,9
-0.7556925684090289,-2.637317308246231,1,9
-0.5404794371385011,-2.3469986795111484,1,9
-0.3670510311466649,-1.4619863826930053,1,9
0.6029448317550674,1.2779603418405958,1,9
-1.0004975314815032,-3.213682703295892,1,9
2.0751712320374245,5.9902667589022816,1,9
0.047287019804789984,-0.5402443915097466,1,9
0.23384607849783767,0.1696565097851129,1,9
-1.3522935938721765,-4.501213907022018,1,9
1.648197074844423,4.478876492839014,1,9
1.90602396694038,5.09619694180891,1,9
-0.9218631702546245,-3.3166216912228386,1,9
0.822929015203788,1.794793186154961,1,9
-0.6253242716967472,-2.338142871867697,1,9
0.3522833053211073,-0.07058132429435282,1,9
1.5214213647755213,-1.4646268663634068,2,10
0.18869950297516921,0.9444398056228372,2,10
0.5136137112660663,-0.3009882962312275,2,10
-2.17040525810909,2.331162693344558,2,10
0.9666676059867662,0.37121357786191644,2,10
-0.7796916649767811,0.8881056366750666,2,10
-0.584332193558756,-0.28801356256272315,2,10
-1.2629656757977943,1.9580357929750378,2,10
-0.09733548678590204,1.9301049881442431,2,10
-0.3885656034255329,0.22631039042352652,2,10
2.127806810888709,2.179646903740368,2,10
0.1432372169549059,0.27434974934008455,2,10
-1.4070104295236139,1.3125257026465043,2,10
1.3428498881155975,-1.4850954849435167,2,10
-1.2338527385237748,1.879565058976997,2,10
-1.510744115486778,1.2865242618348856,2,10
-0.5535792614512381,0.5389515168604024,2,10
-1.4087521076420153,3.235574478439265,2,10
-0.7394791148728209,2.044923662945747,2,10
-0.6448280637240553,0.1840024655662459,2,10
-0.5249402480866353,1.887573808591798,2,10
-1.3663294560718335,0.978097727065778,2,10
-0.03588255224984372,0.4281441212095355,2,10
-0.7723818214400002,1.221007650805298,2,10
0.13411514060881788,-0.7025547229704927,2,10
1.3478637634210175,-0.5429872449103311,2,10
0.1633432985272035,0.5464452408688979,2,10
-0.46784210648157365,2.1573351887692915,2,10
1.6301576785653178,0.41776229974826856,2,10
-0.5014010104019218,0.22911607657407884,2,10
-0.721968135298148,2.3953294301161727,2,10
-0.502391765096591,1.9144217690054857,2,10
-1.773377954724746,5.320851864291958,2,10
-1.2563446722826306,1.3257996037760627,2,10
0.37677857446940655,1.2001630225481814,2,10
0.19098619822097757,2.0365121462029485,2,10
-1.4035364143369065,1.1875146560851872,2,10
-0.18011831996515043,-0.2626648700152907,2,10
-0.7429660172224155,-0.04656442130454064,2,10
-0.30504415090110476,1.7129618802061093,2,10
1.9523986714084398,1.505042702766763,2,10
-0.9163380039885198,1.4807008387942675,2,10
-0.7650006321354876,2.438550289682232,2,10
-0.877676914750923,0.27575616602853714,2,10
-0.467027755756975,-0.3678622748031152,2,10
0.33596893070973216,0.10689172867325814,1,11
0.4888004782934759,0.05824328994794831,1,11
-0.47078246732692014,-0.09314760694265536,1,11
-1.867520198539794,-0.05686035270853603,1,11
-0.07389106057164149,0.1290231046629658,1,11
-0.5197958080807565,-0.07836764105037092,1,11
-1.86338105447954,-0.007749175484237515,1,11
-0.0174777376112397,-0.24125124856839228,1,11
1.346139018650753,0.2572161367703064,1,11
-1.6005324260383182,-0.21558090195793328,1,11
0.09866987454456705,0.027883592116660482,1,11
-0.019727219685294943,0.48588412926545893,1,11
-0.8606153228232832,0.12623667725397802,1,11
0.2716650023731776,0.16004676126155265,1,11
1.2000521142225642,0.1564564966256179,1,11
0.3023012983484932,-0.19391312268205935,1,11
2.018313591018882,-0.3346705585272803,1,11
0.017001655677712398,-0.16061164430332,1,11
-0.21898086063076216,0.1569777649292466,1,11
-1.0719930326306422,-0.2707529133023588,1,11
0.7526075013980454,0.20228087614646023,1,11
-0.196508595862488,-0.0915841492878477,1,11
1.2804788335875605,0.0017351928788703619,1,11
-0.7789047580457176,0.0955377235912954,1,11
0.38103599899986884,0.011563370647456425,1,11
0.4247119647757245,0.1862810423141882,1,11
0.8575078462325157,0.08906163329680503,1,11
-0.33659520100815316,-0.21000696917941558,1,11
0.04398202730901402,0.1407678123716653,1,11
0.074015048534601,1.080051872695937,1,12
-0.5208885261527209,2.8138308458145165,1,12
-0.06303487084764904,1.5983406257828605,1,12
-1.009846270787521,4.791014755572252,1,12
-1.0238593161659375,4.4497899114608925,1,12
-0.10155225331006555,1.7758050715002422,1,12
0.08100889513136518,1.011015117542502,1,12
-0.655411504410929,3.6002360646429468,1,12
-1.005256259377973,1.7956981976660324,1,13
0.04645212153607155,-0.06117229670219444,1,13
0.7800443313549239,-1.2164951912865152,1,13
-2.19438220720503,3.2488794688007534,1,13
1.0615592218684808,-1.6571668086932811,1,13
0.5409630606848155,-0.792312708533099,1,13
-0.6846531420020044,1.3084478409221159,1,13
0.44074399482964915,-0.5347460580183344,1,13
-0.5498160692057369,1.05015239615458,1,13
0.08270831851001173,-0.40566349383967276,1,13
-0.27289551078675206,0.7246248357047465,1,13
1.649212357993077,1.2929252823911368,2,14
0.3292131231464818,0.56164828112412,2,14
-0.09178704963587134,2.319834954168333,2,14
0.2192880623502871,0.22104120025519197,2,14
0.15997546301836063,-0.11848199643468094,2,14
0.09344889111345017,-0.5124198673288427,2,14
0.983666859256585,-1.2032872741017488,2,14
-0.4824088042131266,0.5606146027757546,2,14
1.984698499838809,-0.3463384972794694,2,14
0.1553809658543233,1.0146452919383662,2,14
-2.0744785673267034,1.6291923606026568,2,14
-0.17836181802499226,-0.43410114018995044,2,14
0.5054377629945015,-0.3950992220678056,2,14
0.541257379465953,-1.1648911599779324,2,14
-0.2962759588939756,-0.126785984926843,2,14
1.5113176827422052,-0.7344716411275565,2,14
-0.026390126325493198,-0.13133134812045788,2,14
1.4647675170476473,0.785041612665733,2,14
2.072419593838478,0.06261436105105439,2,14
-0.3980081689277723,0.5011121147642701,2,14
-0.5954288524431788,0.16263318362529794,2,14
1.1753923052744837,-0.14491813222085176,2,14
0.6943004912875967,1.9383943244360768,2,14
-0.3562869361334516,-1.4734344319848982,2,14
2.1291574308581667,-1.4691474693713882,2,14
0.3576507649545097,-0.6089746845696964,2,14
0.2351758025071947,0.41502295081780566,2,14
0.283674870521776,-0.9817501627406039,2,14
0.9296566250715608,-0.5469798089747517,2,14
-1.0684288620002405,1.7952386867503312,2,14
