ID,Batch,s_id,x1,x2,x3,x4
B002-M01-S012,2,12,54.32319695226539,94.69699642539203,20.373938353802718,11.153901241978517
B002-M01-S013,2,13,51.79106708074948,101.54082745170648,21.307363488895778,10.543551984286005
B002-M01-S014,2,14,52.23657726418849,96.89950265331923,20.636655619501735,10.861667650707892
B002-M01-S015,2,15,50.56537994668686,104.72283037497691,20.92849761004248,11.027643750885751
B002-M01-S016,2,16,52.68759727540124,101.60043931352551,20.814483931785734,10.599615613841912
B002-M01-S017,2,17,50.079281021192905,107.55324430256408,20.977922973422967,10.855944106914354
B002-M01-S018,2,18,52.091139289957255,102.32843967556197,20.079915900279296,11.61431584271517
B002-M01-S019,2,19,52.7888990653292,101.07135855453548,19.965871854129638,11.305471634040265
B002-M01-S020,2,20,51.34973851157798,103.54208193381965,21.679287626564864,10.713991813844267
B002-M01-S021,2,21,53.29531514043575,102.07435814351476,20.826967202316286,11.286102317905492
B002-M01-S022,2,22,52.554361045949385,100.82381995366383,20.84179418688231,10.409378477837166
B002-M01-S023,2,23,53.154943227634305,94.41370130675746,20.886931690462134,10.884417949151862
B002-M01-S024,2,24,53.385172997056046,97.4830153912872,20.74724593476542,11.282570204008023
B002-M01-S025,2,25,52.37577843403402,94.03480462729082,20.274178671616685,11.476043268454687
B002-M01-S026,2,26,51.10758013568378,105.73349778251745,20.048106108861447,11.429859169402219
B002-M01-S027,2,27,54.1034776985492,92.61523039195156,20.4084529321312,11.243688101661938
B002-M01-S028,2,28,53.08560918948441,93.73412092919239,20.307360246980725,11.206411820016987
B002-M01-S029,2,29,53.66392598149679,99.91350573044976,20.025104058376428,11.346394929916043
B002-M01-S030,2,30,53.412838549512124,102.08363880124702,21.861432884230133,10.617103878288813
B002-M01-S031,2,31,54.472441483123276,98.94140355049512,21.198377008271592,11.07416332639386
B002-M01-S032,2,32,52.372737863012034,97.72401026195361,20.909353621129398,10.93145236802328
B002-M01-S033,2,33,52.478959182381075,99.81397537531323,20.358468328294435,11.070614890000451
B002-M01-S034,2,34,53.336611100201786,96.9038915200878,20.91923284304901,11.121519382816672
B002-M01-S035,2,35,51.46164189675789,100.15130567268986,20.34191838632799,11.416355716930067
B002-M01-S036,2,36,53.42728449080181,95.7158608630966,20.875279093438145,10.911350911913468
B002-M01-S037,2,37,52.16043540724355,105.55420786828623,20.198568095186847,11.132729689746341
B002-M01-S038,2,38,51.49480441053117,102.32372219542869,20.066047939335018,11.469011548510537
B002-M01-S039,2,39,52.31924946795886,98.68481332657464,20.37057294060946,11.231863357981991
B002-M01-S040,2,40,50.68965729363797,104.77127809004091,20.53431645638331,10.90703237379833
B002-M01-S041,2,41,50.52370205185798,104.51949959390369,19.500585050565856,11.810429612203789
B002-M01-S042,2,42,52.422317415570404,103.01702063706972,19.931376203597473,11.552280142032526
B002-M01-S043,2,43,50.81120710353322,105.83561784550388,20.61357564146129,11.405980701460624
B002-M01-S044,2,44,51.74592818202774,103.1730234714314,20.48419363489822,11.425948427375157
B002-M01-S045,2,45,54.115420940389164,93.7741946345666,20.491539980698878,10.963359274816664
B002-M01-S046,2,46,53.35608413481309,99.47931369032113,20.588652016914565,11.07172050326838
B002-M01-S047,2,47,52.9203674937529,101.5819840051931,20.337400990089154,11.414148118814447
B002-M01-S048,2,48,51.17358605427782,108.6304564577359,21.349357799742933,10.811582411649105
B002-M01-S049,2,49,51.7325926507969,105.88785490779385,20.9111874489509,11.035734195096055
B002-M01-S050,2,50,53.210749243168706,98.57144814111274,19.815236104718203,11.485518412022875
B002-M01-S051,2,51,53.04247526579868,100.053260971188,20.59569636147029,11.192731100757062
B002-M01-S052,2,52,53.245798063943596,94.54980761748342,21.061673610504315,10.809231747453492
B002-M01-S053,2,53,54.06857992597398,98.62294404089384,20.236833121417007,11.204102713200765
B002-M01-S054,2,54,53.88646447418964,97.86552898370158,20.981223253277253,10.811723020025235
B002-M01-S055,2,55,52.03315758878819,101.60551627410764,21.909662753173365,10.429450809972195
B002-M01-S056,2,56,53.58066155179538,98.33190252137614,19.883324848607373,11.672765297159776
B002-M01-S057,2,57,51.428916856426525,103.85554164921815,20.581507520660352,10.844615440153971
B002-M01-S058,2,58,51.95926186547632,102.04129898052598,20.45934179636837,11.231439911689224
B002-M01-S059,2,59,53.70401536664959,95.73156052803157,20.03347649930634,11.265872364562702
B002-M01-S060,2,60,54.47499333085152,92.86132514515225,20.52396059658113,11.170574088427577
B002-M01-S061,2,61,52.88613922024055,99.4849920414094,20.079579560035604,11.543713877646967
B002-M01-S062,2,62,54.00369118805397,93.9274074258665,20.34906303917998,11.277691362489254
B002-M01-S063,2,63,52.94394105382773,100.57407515795151,21.080770381326484,10.744947198925313
B002-M01-S064,2,64,52.208628175049455,101.92932797983197,20.886039117306694,10.96097652960635
B002-M01-S065,2,65,51.899900746767074,105.37046570672169,19.900366444515367,11.289622124234768
B002-M01-S066,2,66,53.84655616279474,95.8106298939042,20.26219375443903,11.489089720945694
B002-M01-S067,2,67,51.89219624672254,99.59025997915428,20.248250491008857,11.169151519425744
B002-M01-S068,2,68,54.76035442593803,95.11364931224942,20.67459160637134,11.034875371944437
B002-M01-S069,2,69,53.18964259599453,95.11776310822786,20.440930847985435,11.253147206523224
B002-M01-S070,2,70,52.99508036579863,97.86937118148302,19.454468115699,11.830746452249816
B002-M01-S071,2,71,51.990370252706114,99.78062631815509,20.56362961302088,10.80460743429722
B002-M01-S072,2,72,53.766137645025886,96.04111572629763,20.122813232207143,11.486971176175674
B002-M01-S073,2,73,52.13279518188885,96.225173893344,21.085979856776596,10.78072267654169
B002-M01-S074,2,74,54.50087541292511,98.04522168911612,19.814618027638282,11.3666885776102
B002-M01-S075,2,75,54.08370613134233,95.23318332955661,20.775805210311642,10.825374200352528
B002-M01-S076,2,76,53.20506477674234,98.47862445863758,20.711313315953316,11.33110086783924
B002-M01-S077,2,77,51.70728663264179,103.37291044174921,21.095326646435257,10.791814929484763
B002-M01-S078,2,78,52.42290276317917,104.3702019074697,20.62256924599601,10.920543350908972
B002-M01-S079,2,79,52.79488335857688,100.10380063582251,21.082356279624346,10.875874504851012
B002-M01-S080,2,80,53.58451658097287,97.80241346925722,19.358011578335553,11.579173574404228
B002-M01-S081,2,81,54.40675521902034,95.19094187795531,21.165459655576253,10.768438276766071
B002-M01-S082,2,82,52.14225633727364,105.24230050762885,20.9812836453077,10.923492204858942
B002-M01-S083,2,83,51.51975640107623,105.47288910879313,19.68746230187012,11.475938190069003
B002-M01-S084,2,84,53.02952716867345,102.51067147763274,20.945673202644713,11.032965258223138
B002-M01-S085,2,85,53.1380085339313,104.14785183202756,20.818901992483724,10.799700391583919
B002-M01-S086,2,86,52.8057863646831,100.46698077857137,20.059615198504044,11.209650157860908
B002-M01-S087,2,87,54.045292779871616,97.10015386264882,20.414477541010264,11.171045502617815
B002-M01-S088,2,88,52.231596872874256,104.06703388016511,21.300460481835383,10.85201770830405
B002-M01-S089,2,89,53.04038685349492,104.63861650457761,21.003867956785705,10.87836093242312
B002-M01-S090,2,90,53.17772751881665,97.95864144071146,19.89390603175809,11.33885618315286
B002-M01-S091,2,91,50.79756228656999,103.30654126011572,19.737892905198915,11.56503468976054
B002-M01-S092,2,92,53.24728328056141,102.51531925376979,20.294801301932782,11.46042582284251
B002-M01-S093,2,93,50.90385629673528,103.94457099632903,20.706996944301167,10.873756103323357
B002-M01-S094,2,94,52.941160291877566,99.30389246712127,20.48695969217964,11.238448042352484
B002-M01-S095,2,95,52.88535961127734,97.9732571737363,20.38774172142605,10.928375736973816
B002-M01-S096,2,96,54.3184469593275,94.20923451927514,20.26979393765091,11.508461665276611
B002-M01-S097,2,97,52.06632374859196,104.30838287273045,20.263975968926356,11.101955843256965
B002-M01-S098,2,98,50.878354541845205,105.72578152498863,19.809888503116067,11.54739850500568
B002-M01-S099,2,99,53.68633677737265,96.44979679037155,20.847865082601327,10.910227510857736
B002-M01-S100,2,100,51.50762831619604,103.96245752508996,21.063615194007873,10.82125150909368
B002-M01-S101,2,101,51.41128725016681,99.79926826331011,20.636534376653977,11.044863660061466
B002-M01-S102,2,102,51.071901406877984,105.5809090077717,21.711878506649228,10.773597075054548
B002-M01-S103,2,103,53.011983781134376,99.47278280203123,21.52827580784422,10.919658629706738
B002-M01-S104,2,104,52.506831547594956,102.74516540878437,20.518424131310173,11.244466944541264
B002-M01-S105,2,105,52.80158061624586,100.53754935616183,20.465984584723543,11.304557203971154
B002-M01-S106,2,106,51.82920076366339,103.84439689688276,20.89907048536463,11.02000426505322
B002-M01-S107,2,107,52.964291899020225,97.35499781634611,20.875399010888618,10.885886670685249
B002-M01-S108,2,108,54.72765999660251,94.23579632382334,21.73891272982877,10.461806591945457
B002-M01-S109,2,109,51.991110390968345,103.78108223833844,21.026592668776768,10.741584059945078
B002-M01-S110,2,110,52.49203652517306,102.95951164513501,20.763783925408465,11.188679721679277
B002-M01-S111,2,111,50.69708495316278,108.33725693451257,19.828389960929638,11.848351950603655
B002-M01-S112,2,112,53.37387797376845,98.98801090973397,20.02531227409114,11.613405680437879
B002-M01-S113,2,113,51.184807851045,101.42883372091482,19.80227714814571,11.49789714443448
B002-M01-S114,2,114,53.090489503413835,102.40122800045366,20.7053778114681,10.891607370676939
B002-M01-S115,2,115,53.899179021089694,98.93298802173037,20.948404356828853,10.77330573182974
B002-M01-S116,2,116,51.63983979131595,99.7282826097493,21.085727263554727,11.168125635696914
B002-M01-S117,2,117,53.374537997921514,101.53921869993272,20.98959600516025,10.788366719563358
B002-M01-S118,2,118,54.21622331756009,93.65881611619272,20.84566649520857,11.291194549791319
B002-M01-S119,2,119,53.657387572583275,99.4148633202007,20.77531115449565,10.899770201471823
B002-M01-S120,2,120,52.41359462987995,100.95702133091777,20.1408002219859,11.244964011906095
B002-M01-S121,2,121,51.95545855667213,104.9515687949687,21.1169474200504,10.945108008718174
B002-M01-S122,2,122,52.31379769423054,101.86488700807791,20.457932100256286,10.8800319038525
B002-M01-S123,2,123,53.94425907043539,97.64319059302215,20.214076132257286,11.178222543680159
B002-M01-S124,2,124,52.17278382986581,100.65461999508551,19.95769995277986,11.205827039611375
B002-M01-S125,2,125,52.3976054169766,103.37865574963436,20.43300717239755,11.149871304552722
B002-M01-S126,2,126,52.77720765632007,106.14946368293218,20.652492588364606,11.199908242726737
B002-M01-S127,2,127,52.21406720089006,101.53007370773079,21.253367463222446,10.98853798212195
B002-M01-S128,2,128,53.0972647558695,97.0997368347944,21.612655034651944,10.504697946701645
B002-M01-S129,2,129,51.768430084722745,106.82303564565798,20.334860148074757,11.113924250740714
B002-M01-S130,2,130,54.237449761846435,99.13823068730119,20.39226045594754,10.974947159330032
B002-M01-S131,2,131,50.84348755323835,108.08977332328226,20.404068740768928,11.116859720213135
B003-M01-S001,3,1,48.51499175890182,72.43174343375783,26.330629405637318,9.48561151600601
B003-M01-S002,3,2,46.75427338870822,76.10437773526753,25.995823224841036,9.62344509641482
B003-M01-S003,3,3,47.14679810497635,75.78830175306732,27.164770430433116,9.440660917036286
B003-M01-S004,3,4,47.308820192895425,71.4125979526377,26.649249747214707,9.252872429466041
B003-M01-S005,3,5,47.75000995335073,73.55498402282605,26.84566841447515,9.358765249572036
B003-M01-S006,3,6,46.68699165993591,75.86254657426495,26.55659355097286,9.26087465908964
B003-M01-S007,3,7,47.06401672805572,73.13669255716106,27.223747540385475,9.21184037677273
B003-M01-S008,3,8,47.89338744892713,73.31982311097397,26.950947731416363,9.280200834343047
B003-M01-S009,3,9,48.860677135139554,68.16503975783502,26.41000206262754,9.419692007701983
B003-M01-S010,3,10,47.56565986441257,72.5293186784977,26.347573414031295,9.330831092600386
B003-M01-S011,3,11,47.59478032181776,70.91538752209402,26.385187103978243,9.578548738156345
B003-M01-S012,3,12,45.80705345928138,78.02370030617678,26.897094750324538,9.423040313429258
B003-M01-S013,3,13,44.352822191158616,82.72176096002241,27.25151342368034,9.178331611895649
B003-M01-S014,3,14,47.001306853670904,73.8753870428362,26.96966256700529,8.982898564693572
B003-M01-S015,3,15,46.032300135527294,73.99089721111514,26.423317834566774,9.564961727744567
B003-M01-S016,3,16,46.119103099005024,71.44455463355747,26.7428642331088,9.2735090838474
B003-M01-S017,3,17,48.426701167601955,69.21444234746184,27.07251837661119,9.12217832672879
B003-M01-S018,3,18,46.580637593127115,72.81482413223023,26.812441002856435,8.998938279053222
B003-M01-S019,3,19,46.85538643138826,81.57477906720439,26.864573844997715,9.3660371054245
B003-M01-S020,3,20,46.23521912490737,77.58183087584408,26.21186844138874,9.423193056085513
B003-M01-S021,3,21,45.55599327225163,80.06499029286097,26.562293836456373,9.30430852129331
B003-M01-S022,3,22,46.39009863664905,78.19284943917418,26.696048410227405,9.343940383072976
B003-M01-S023,3,23,47.675852273139085,75.78866588760806,26.49889112763483,9.380544388686703
B003-M01-S024,3,24,47.36236356674617,71.07194828650921,26.395724651253808,9.625619382552683
B003-M01-S025,3,25,46.60637248324294,74.7655036700545,27.10562565415541,9.421276191413494
B003-M01-S026,3,26,46.32146640086964,78.17809833681486,27.18790431845209,9.149667676690992
B003-M01-S027,3,27,47.451395088327516,73.8228556638993,26.628807419653953,9.388873841233366
B003-M01-S028,3,28,44.870550687811765,82.96488221538327,26.672010057630978,9.300123030541213
B003-M01-S029,3,29,47.15671335706829,71.86054504438829,26.39255691249983,9.504612242365823
B003-M01-S030,3,30,46.55138249287812,76.26885395659546,26.301107215623066,9.301347496243336
B003-M01-S031,3,31,47.34189038273135,69.5894373956081,26.86280167322929,9.433784493380559
B003-M01-S032,3,32,48.606992264438844,68.41690740739061,27.061850581919416,9.05220180578873
B003-M01-S033,3,33,48.473443711288056,68.12245190347791,26.165243214968505,9.372051713910528
B003-M01-S034,3,34,46.16769738696035,77.83413062455813,26.993624728303256,9.294198978266069
B003-M01-S035,3,35,47.62725557452087,73.25084505495565,25.670620489951386,9.544656422648993
B003-M01-S036,3,36,46.61017278774424,73.00774150857404,26.469296004318554,9.124171857355655
B003-M01-S037,3,37,46.15736813177896,74.88301105567157,25.862452905581417,9.519343120039748
B003-M01-S038,3,38,45.74556593687529,83.2680829389295,27.381999962783436,9.259172534652555
B003-M01-S039,3,39,45.71138344577541,81.62895668893907,26.36200581836352,9.476764701937203
B003-M01-S040,3,40,46.90652039026093,77.90855621512353,26.868639921863455,9.30255491991391
B003-M01-S041,3,41,47.49096391555659,75.0394474054632,27.611221186006514,8.91122118228407
B003-M01-S042,3,42,46.163062616588014,79.76577221574362,26.78438054432854,9.235885803977194
B003-M01-S043,3,43,46.856496775724224,78.51296633138169,25.9351574532593,9.675270185033819
B003-M01-S044,3,44,49.59160296552389,68.47181524381361,26.686949638178262,9.276558932505434
B003-M01-S045,3,45,47.67697256838613,73.64627520742641,26.919655998202835,9.254331553686079
B003-M01-S046,3,46,47.2192196332866,81.01924528304048,26.977996117123084,9.375138553740197
B003-M01-S047,3,47,47.171160840310776,73.81325769583779,26.86118578854658,9.524665405347672
B003-M01-S048,3,48,47.23740266043966,68.89023380362052,25.411034830106594,9.880510425713624
B003-M01-S049,3,49,48.01474856252656,71.62734013715422,27.058363204431696,9.050312553610041
B003-M01-S050,3,50,48.597406498173264,68.99984453459024,27.684935075476403,9.360715992845039
B003-M01-S051,3,51,47.09110475216994,75.68167536982475,26.196825178799294,9.325340063712835
B003-M01-S052,3,52,46.13531524011011,71.88476430100063,26.305693891895174,9.54270979704995
B003-M01-S053,3,53,47.835564873075924,72.73172356640706,27.133906241082258,9.372471869545414
B003-M01-S054,3,54,46.35971638525582,77.26677097685817,27.623483647304536,8.927008302113583
B003-M01-S055,3,55,46.424200069102675,77.53967105464547,26.43626064965036,9.104262937387324
B003-M01-S056,3,56,45.188698828275626,83.54142557967425,26.168887698079466,9.227406558359426
B003-M01-S057,3,57,47.93582732155577,75.55270674004723,26.35584313564191,9.805064158800981
B003-M01-S058,3,58,47.74596588398109,75.06257104651675,27.268226257209413,9.330335479776624
B003-M01-S059,3,59,46.58914278930052,76.30210508292927,26.665610179872033,9.443038238553667
B003-M01-S060,3,60,45.71765116757576,77.4564011785562,27.35224138616766,9.068606383745767
B003-M01-S061,3,61,44.626320482276384,84.348214796682,26.83217374014081,9.412968999695222
B003-M01-S062,3,62,45.75625445021344,71.68852765663569,26.6148102790165,9.338707181953621
B003-M01-S063,3,63,45.47731379263775,81.92014071210897,27.38755772445498,8.888190244401956
B003-M01-S064,3,64,46.10964274100256,79.55412135600228,27.07804470041238,9.377125017411434
B003-M01-S065,3,65,46.96179232437022,76.55320231685245,26.215427791327542,9.379750344578083
B003-M01-S066,3,66,46.560969915895534,76.62086052501535,25.94516555263824,9.563614102812673
B003-M01-S067,3,67,46.316424991629304,77.36832643911836,26.792525843042014,9.031199515414745
B003-M01-S068,3,68,44.685682864917254,82.47064014503344,26.14001541655316,9.447410985228737
B003-M01-S069,3,69,46.60624258970015,80.56891689587047,26.104829034820767,9.511809567191401
B003-M01-S070,3,70,47.44685343977902,69.07736108327242,27.09197025138797,9.048751552054956
B003-M01-S071,3,71,47.14796109191492,74.47231634291096,26.17028505811801,9.471520843480091
B003-M01-S072,3,72,47.19851418993952,73.52870475669235,26.64492779384759,9.283929007185902
B003-M01-S073,3,73,46.550936213026176,75.37197793474658,27.318663526978362,9.125727177425183
B003-M01-S074,3,74,45.29468220626708,80.08096157204129,27.36037799006365,9.132663047286933
B003-M01-S075,3,75,47.36495346522764,72.76291138297425,25.520288393900426,9.447726989452812
B003-M01-S076,3,76,47.810886782033286,72.72025291337728,26.4605533365779,9.22038667366394
B003-M01-S077,3,77,46.159174909499505,80.9541935035917,26.801087997576488,8.891746074925436
B003-M01-S078,3,78,49.01378839803167,65.81072928724747,26.761607440169925,9.289312787308178
B003-M01-S079,3,79,46.8830336796059,71.74004833233374,26.67332621442572,9.463719266538078
B003-M01-S080,3,80,46.23671185047624,78.19771606380742,26.213541562241524,9.493745752351582
B003-M01-S081,3,81,47.602534686335794,75.81174526142955,26.719549355855836,9.64058599962325
B003-M01-S082,3,82,46.473112710618,76.7126998871961,26.717118066216802,9.542501897770396
B003-M01-S083,3,83,47.802732064055306,76.07252699763771,25.968417251417222,9.708052219192135
B003-M01-S084,3,84,46.847099165187565,75.0622328915124,26.604143326400212,9.484291754447334
B003-M01-S085,3,85,48.40373932411208,68.14607498471713,26.608226851336127,8.913428677317313
B003-M01-S086,3,86,47.971092419960456,68.49121062136068,26.470731833172536,9.407707231800204
B003-M01-S087,3,87,47.20704810928998,75.60969851075505,26.609990874929565,9.140219413527282
B003-M01-S088,3,88,44.64454842544755,90.24805474920517,27.01405392723316,9.003020688835461
B003-M01-S089,3,89,48.34711686297848,73.89994884393252,26.62788041015477,9.50210195258233
B003-M01-S090,3,90,46.860401375603445,75.2373529770653,27.376490267309123,8.801953158559279
B003-M01-S091,3,91,48.51422986431755,71.40324576053925,27.020734884167233,9.237306654523092
B003-M01-S092,3,92,45.13649499163414,77.48747597863165,26.536053037982782,9.483286914578079
B003-M01-S093,3,93,46.62733456561316,76.25276743427168,26.597581363733536,9.173847032304
B003-M01-S094,3,94,45.54873733520792,74.88326988976708,26.09639656386739,9.688793661360254
B003-M01-S095,3,95,46.008644735529316,79.49485495406815,27.332492531274664,8.940733125165957
B003-M01-S096,3,96,47.84012590855984,69.50937354612054,25.861298076633524,9.455965236592107
B003-M01-S097,3,97,47.531587132098146,76.7970241471198,26.489130742982532,9.517005581438358
B003-M01-S098,3,98,46.392320421733395,76.94363999184647,26.23212277551997,9.473766665748817
B003-M01-S099,3,99,47.57875792082041,73.05835965226062,26.59384853664698,9.225428308710216
B003-M01-S100,3,100,45.98973408323127,78.25737130565645,27.133440693117155,9.608839543466287
B004-M01-S001,4,1,48.239807957064684,91.24421535418234,23.683131082709252,10.041211613298591
B004-M01-S002,4,2,50.05245608711784,88.71242357494944,22.650202535606734,10.300956593895561
B004-M01-S003,4,3,48.3912208305619,97.8697512710077,22.053328185590722,10.678124056283384
B004-M01-S004,4,4,50.57162467067326,84.71233100371933,23.04905356957011,10.378904301851149
B004-M01-S005,4,5,50.406162953661074,81.16226005699826,22.74863188923475,10.442257085307753
B004-M01-S006,4,6,48.23139904522417,99.16261008120416,23.14876543182917,10.74115838661397
B004-M01-S007,4,7,48.873953495436176,93.7513738513815,22.87145047295007,10.531453972602952
B004-M01-S008,4,8,49.14534142980328,93.47408028515639,22.92447816326157,10.211832745352817
B004-M01-S009,4,9,48.02798682673867,98.3773282578943,21.47769814686903,11.110166191705003
