ID,Batch,s_id,x1,x2,x3,x4
B001-M02-S023,1,23,49.8902873294305,100.58048573402773,22.617375771405115,14.02912833013639
B001-M02-S024,1,24,49.80863199184426,103.13603233826477,21.731736888615323,13.70783938862093
B001-M02-S025,1,25,49.769023010277124,100.30725106472549,22.08078786244645,13.685355410061739
B001-M02-S026,1,26,49.323232771925255,104.94518260357914,22.712524843207138,13.489374938142031
B001-M02-S027,1,27,50.07980187126343,109.26615084691026,21.644859709666235,13.46923200056681
B001-M02-S028,1,28,49.88300640092716,105.65763654693444,22.598995142655873,13.626735282728603
B001-M02-S029,1,29,50.043977895838886,103.89966922799879,22.426041120723013,13.752440573408109
B001-M02-S030,1,30,50.17144822079916,101.0340468454352,22.968547848096897,14.16373995619062
B001-M02-S031,1,31,48.80560492265841,106.5990985965443,22.446690530043067,13.988569054611453
B001-M02-S032,1,32,48.36491354238908,104.99174545191818,22.909229136024685,13.881975703510568
B001-M02-S033,1,33,50.5013731712281,100.90696721495604,22.1979169315526,13.65605469581807
B001-M02-S034,1,34,47.883908883832625,106.22062266887637,22.522624757824666,13.919802509338771
B001-M02-S035,1,35,51.083760987731495,107.00945407413445,22.4531251850581,13.303114797314661
B001-M02-S036,1,36,49.319650306173166,104.53332523359049,21.972790516765336,13.860156350158686
B001-M02-S037,1,37,48.611436187311874,95.7556264361568,23.06929005789676,13.283526743528462
B001-M02-S038,1,38,49.309062891982194,99.86007249383185,21.933870027240598,13.923170209124741
B001-M02-S039,1,39,50.82610399498918,105.5105410668934,21.668540141362318,13.701937700713083
B001-M02-S040,1,40,50.003247228145,98.17879383091602,21.862241618707344,14.28432808037619
B001-M02-S041,1,41,48.385386371237935,97.51690116138076,22.553114306275273,13.697759790641209
B001-M02-S042,1,42,49.231377020996504,106.37497805033276,21.97889149689905,13.215878573489345
B001-M02-S043,1,43,50.236836723271814,104.07371564923868,22.17597693733627,13.670103360291355
B001-M02-S044,1,44,50.107693042317024,106.98164673324973,21.909274552185764,13.66430337399175
B001-M02-S045,1,45,48.44038596019189,102.22295989830725,22.474158659152426,13.921982042444395
B001-M02-S046,1,46,50.16049012725096,103.46612800689174,21.856029702000924,13.79636759422465
B001-M02-S047,1,47,50.11429835523657,104.51874797371903,22.30755981967219,13.75842655062519
B001-M02-S048,1,48,49.97874238528772,104.66774027628722,22.70813228860686,13.20199238097602
B001-M02-S049,1,49,49.380704710190656,104.10872824143283,22.706252914075723,13.506404366544613
B001-M02-S050,1,50,50.117949032370724,102.47027731789457,21.54451647349253,14.243165386738063
B001-M02-S051,1,51,50.674908967366314,105.53367008794653,22.23176001041131,13.407509793239651
B001-M02-S052,1,52,50.19908006996016,104.80940954601698,22.093662116683074,13.924914550923717
B001-M02-S053,1,53,50.20288713604349,102.06530572433824,22.692215224582444,13.30685569849212
B001-M02-S054,1,54,49.08535679824448,108.27873647624526,21.598717543987696,13.733244310644169
B001-M02-S055,1,55,49.08336703761413,97.9517829127601,22.400232473896395,13.693565861215856
B001-M02-S056,1,56,49.693733353994645,104.8733182033299,22.90710254918959,13.767283978880227
B001-M02-S057,1,57,49.363683485294935,104.71325858988077,21.885104255841448,13.640667602069923
B001-M02-S058,1,58,50.49866561089129,103.7894024540013,22.06996423619449,14.018138895091997
B001-M02-S059,1,59,49.71227613052538,107.21680172557801,22.75765706435431,13.352312813278752
B001-M02-S060,1,60,49.17274602647426,103.85962436637271,22.35086999918684,13.60399759537663
B001-M02-S061,1,61,49.42793841954191,102.07281642256918,21.74637876824444,13.483233708715535
B001-M02-S062,1,62,50.25383964475256,104.46708555916963,21.72727832481345,13.559185718892445
B001-M02-S063,1,63,49.385692980676254,108.9552426995172,21.65554788348528,13.718995394574971
B001-M02-S064,1,64,50.463514237057296,102.98380436878013,22.327164643818904,13.360417086215898
B001-M02-S065,1,65,50.333486766237336,103.15243367992325,21.65417506600426,13.524021872505097
B001-M02-S066,1,66,50.739889453829896,103.41499531062458,22.51188721742392,13.92092511852202
B001-M02-S067,1,67,49.30129895580416,100.80861508977586,22.484558574617566,13.863038064278031
B001-M02-S068,1,68,49.47290309447914,101.9425459560545,21.996284161955106,13.933968866455077
B001-M02-S069,1,69,49.57699535828508,104.3573083836847,22.252331559676346,13.95598402718949
B001-M02-S070,1,70,49.914370892887405,104.58966724367497,22.40389885920011,13.810079592827353
B001-M02-S071,1,71,51.373724890802315,109.72807835601282,22.320745740597285,13.896680435619551
B001-M02-S072,1,72,48.01091314945316,103.47965950827874,22.169253258281433,13.643510191059391
B001-M02-S073,1,73,50.06461839784815,107.55038450401858,22.541395398331993,13.93642512554918
B001-M02-S074,1,74,50.50597997615381,103.38380151411843,22.630816577512142,13.591589181486054
B001-M02-S075,1,75,50.09187764028504,102.45012404343088,22.37345915497267,13.948569525400197
B001-M02-S076,1,76,49.63408300850657,107.54637682847775,21.754187558038335,13.673690430218912
B001-M02-S077,1,77,48.96499610310455,97.47727091350103,22.830514954223396,13.79601576533696
B001-M02-S078,1,78,49.87256546425947,101.02179672866863,22.71285405177326,13.140146699616357
B001-M02-S079,1,79,49.15049567856953,101.49428437566523,21.997820823422746,13.589751355003543
B001-M02-S080,1,80,49.00164620151655,100.29699650761641,22.080332251216156,13.771910752470923
B001-M02-S081,1,81,50.63579751257143,101.73840906784915,22.08858572180473,13.791577675264348
B001-M02-S082,1,82,49.35033266572138,105.38436515995994,22.527648666890567,13.483654305813895
B001-M02-S083,1,83,49.45829030836898,98.84029322178793,22.000295041305854,13.857673973547776
B001-M02-S084,1,84,49.80178465225848,105.97475690336974,22.32501729459377,13.480294485447562
B001-M02-S085,1,85,47.44070057759417,104.29062076724477,22.562517727345437,13.71906294751763
B001-M02-S086,1,86,50.03913403714153,107.9305955069095,22.139570547882826,13.641715347179638
B001-M02-S087,1,87,50.229753545013324,106.11608447976788,21.17189526504927,13.801529130007623
B001-M02-S088,1,88,48.47669722141746,102.4113851248854,22.410330819200748,13.745905804477886
B001-M02-S089,1,89,49.814037733816804,106.86851302199283,21.62133967663339,14.059871116771392
B001-M02-S090,1,90,49.1300505546529,103.14175682217417,22.32070014908316,13.681228179593592
B001-M02-S091,1,91,49.2976370168784,107.15667795515303,22.75330784204855,13.921401438105397
B001-M02-S092,1,92,49.33237937965923,104.79166615968101,22.6701051022734,13.509138452640723
B001-M02-S093,1,93,49.650546732471916,105.84201827437523,22.303945946641118,13.443509025018232
B001-M02-S094,1,94,49.14447302200248,104.57891202453467,21.931796287857154,13.71609238246655
B001-M02-S095,1,95,49.09182153616094,102.59089039947058,21.64268523046886,13.526374620264201
B001-M02-S096,1,96,50.68202476506216,107.47959788293329,22.295299480974172,13.146385667197595
B001-M02-S097,1,97,49.62964914143199,109.457472239363,22.307731552543192,13.667369737866327
B001-M02-S098,1,98,48.63395298705873,104.67460687963042,22.17673172877973,13.858500799857989
B001-M02-S099,1,99,48.67248842918909,104.18562293153049,21.92517133788372,13.902397289924577
B001-M02-S100,1,100,50.90734790894146,101.34064093350439,22.064996439651953,13.772501589793272
B001-M02-S101,1,101,49.43424608600846,101.27813124757986,22.973123336484267,13.622564818533496
B001-M02-S102,1,102,51.82295925754018,103.73503417782295,21.7011197736032,13.846946354722771
B002-M02-S001,2,1,51.96426133655764,103.1822844284996,20.045590692872718,11.023986570564695
B002-M02-S002,2,2,53.08721254181362,104.56844995801536,21.149218118852517,10.914295327110418
B002-M02-S003,2,3,52.73930887650076,107.66753771010956,20.489651469280037,11.106748111160714
B002-M02-S004,2,4,51.89175306125148,103.49836939773243,20.302867419991454,11.261045994160858
B002-M02-S005,2,5,52.262166837097055,102.23905163334618,21.007913017306716,11.31407408055518
B002-M02-S006,2,6,51.541197114285396,99.33538632520774,20.40566883291994,11.32983874033581
B002-M02-S007,2,7,52.44094687684602,99.257386819697615,21.365997691761486,11.27285663222493
B002-M02-S008,2,8,53.030913211231606,101.27333974511437,20.62587587432153,11.015454047040029
B002-M02-S009,2,9,54.444096731905006,100.82090064339381,20.57787739221351,11.25669126727912
B002-M02-S010,2,10,52.67066469803092,93.93571189019931,21.109001987547714,11.369490366126282
B002-M02-S011,2,11,52.62824678149975,103.49877032192816,20.354115509844256,10.916434341301741
B002-M02-S012,2,12,52.77017986520989,98.75370939376502,21.082718341140296,10.780082046652307
B002-M02-S013,2,13,52.226370221627505,103.48849170791325,19.821077211042972,11.113167530787473
B002-M02-S014,2,14,51.8602552052273,97.32610813766324,20.429714110505852,10.881826451215758
B002-M02-S015,2,15,54.24862844831386,106.36053259825066,20.584474939615262,11.161689921724616
B002-M02-S016,2,16,51.58343081845126,106.13228008139751,20.616639318041642,11.027040758717193
B002-M02-S017,2,17,51.5146113429359,98.06904499700512,21.04596759932178,10.975919460334357
B002-M02-S018,2,18,52.1441055747339,99.23609279433687,20.679329481789566,10.91422441320022
B002-M02-S019,2,19,51.77372484739729,95.23882984713353,20.57189902875574,11.444775350665145
B002-M02-S020,2,20,52.44736333890979,94.65141145189538,20.587922234426465,10.797491337767784
B002-M02-S021,2,21,52.99316644593913,95.48543923419537,20.7055874596796,11.098838582078338
B002-M02-S022,2,22,52.36614001457071,97.68209297564027,19.461790025890856,11.020164783766194
B002-M02-S023,2,23,51.55619739677053,103.49746948287735,20.129475312973465,10.85431460109469
B002-M02-S024,2,24,52.948990364617124,102.70304125687048,20.27150763809409,11.429289858268998
B002-M02-S025,2,25,52.52175001028828,99.92996445519005,20.384347668380794,10.91540321247703
B002-M02-S026,2,26,53.22334580591901,99.75588993684592,20.382732462209233,10.914808953383917
B002-M02-S027,2,27,52.63274581613398,103.79139994789656,20.465013836410748,11.42652817887125
B002-M02-S028,2,28,51.50806578139346,95.37511878958088,20.732128380879562,10.973159967029394
B002-M02-S029,2,29,52.30330758268926,97.99751356349812,20.168395549973305,11.611772875230916
B002-M02-S030,2,30,53.598307353353384,100.36367010881635,20.36441961910024,11.17535056938505
B002-M02-S031,2,31,53.34705985597704,103.46540316792931,20.959547947626223,10.791493875893245
B002-M02-S032,2,32,52.585394916927854,104.36484925916893,20.155749413600113,11.289746788167717
B002-M02-S033,2,33,51.73944663525327,98.67796671283425,20.84966887664082,10.890930413654187
B002-M02-S034,2,34,52.134979579057095,103.6715831390125,20.489688045619555,11.315432407046833
B002-M02-S035,2,35,53.09253337045024,102.96994946517631,20.62374955874281,11.187972541567257
B002-M02-S036,2,36,53.126162769354856,108.94165039553693,20.60402306538382,10.965940173320941
B002-M02-S037,2,37,53.09281902943502,101.14510497033012,20.376581384044215,10.974244802809132
B002-M02-S038,2,38,53.51035572876517,101.91012196022865,21.055084155773645,10.98778644466033
B002-M02-S039,2,39,51.55160257175856,95.84427167880608,20.6352729817115,11.28219385778555
B002-M02-S040,2,40,52.24554623017973,101.39287056409395,20.509457330251518,11.259801977744155
B002-M02-S041,2,41,54.32678464399454,96.27719472321084,20.82073595665979,11.184629909420414
B002-M02-S042,2,42,52.41079210812141,107.05376970073684,20.060063780453646,11.125962086543757
B002-M02-S043,2,43,51.608557790744676,101.96891920805514,20.752706517702933,10.749869987426889
B002-M02-S044,2,44,51.22908160056277,99.0938617992037,20.157942799452268,11.297396695241936
B002-M02-S045,2,45,51.58184231818215,94.5665271662087,20.72004483450046,11.487937003464507
B002-M02-S046,2,46,52.14513884021508,100.92715480554017,20.471521199905972,11.216536314900326
B002-M02-S047,2,47,53.76495905120727,99.76276762085388,20.676642660720805,11.092301386316015
B002-M02-S048,2,48,51.14433339202037,98.4531818509205,20.878657426377213,11.106455960098605
B002-M02-S049,2,49,53.11823404466017,99.65929688746057,20.13264905302486,11.237087360198602
B002-M02-S050,2,50,53.162854037410916,97.21552945982084,20.86564425708204,11.00476447978021
B002-M02-S051,2,51,53.2064503708117,99.76254254197282,20.01144051361908,11.300643490953451
B002-M02-S052,2,52,52.40806115660827,100.29356265957382,20.981798058257574,11.078763269643355
B002-M02-S053,2,53,52.587867103370776,100.98141429872831,20.568750205732233,11.305836544050035
B002-M02-S054,2,54,52.29715103290508,99.85062625694127,21.162518448137796,11.359053483387978
B002-M02-S055,2,55,52.0521099650455,99.69404027540939,20.908054659350697,11.293014432235472
B002-M02-S056,2,56,52.423794882568195,104.44667326128184,20.269548517276142,11.358690354545246
B002-M02-S057,2,57,52.15885235599184,102.88365035414526,20.880892702719628,11.02566094256519
B002-M02-S058,2,58,51.965459429839434,95.90679352012356,20.27789702031185,11.090118119208514
B002-M02-S059,2,59,51.55290636228712,99.64119209107633,20.53174598437367,11.269634034713345
B002-M02-S060,2,60,52.3137742783743,99.22926229294785,20.711390713957876,10.94016191640957
B002-M02-S061,2,61,52.722506200107226,101.45621445092372,20.346144621440583,11.058024530841417
B002-M02-S062,2,62,52.33217825830825,102.65730366451895,20.33249587135947,11.519661710183815
B002-M02-S063,2,63,52.63655877928791,99.24080690599696,20.33157627672999,11.296205052754834
B002-M02-S064,2,64,52.495854657735556,102.56560541669461,20.860120464536923,11.146175209248883
B002-M02-S065,2,65,53.615339759556875,95.04010754677381,20.843038697742625,11.157590477881733
B002-M02-S066,2,66,52.15023391411465,99.13559209585841,20.196757582121624,10.88542369964502
B002-M02-S067,2,67,53.35264263025293,102.55171705858066,20.679900986354017,11.160968540588891
B002-M02-S068,2,68,51.81272578475789,98.10949197567672,20.42678007211637,11.21401528396138
B002-M02-S069,2,69,51.511262175457304,100.04631597518139,20.279962011709337,11.38679426030144
B002-M02-S070,2,70,52.22474160656862,98.53135885870475,21.236143633509347,10.889377738884031
B002-M02-S071,2,71,51.565408792946535,98.59742872086709,20.805940142765692,11.50112375452335
B002-M02-S072,2,72,53.67336662184593,101.15497630266263,20.492587312726307,10.958846199060504
B002-M02-S073,2,73,52.572477731128714,97.87350056069036,19.65114744275997,11.212466019282797
B002-M02-S074,2,74,52.9023760097973,98.47597119573896,20.564340900370834,10.962550698985368
B002-M02-S075,2,75,54.32899046046743,102.71330106100609,20.251805322338402,10.85259146278739
B002-M02-S076,2,76,53.12768188070014,99.51610235065156,20.771544713104493,10.845946850120999
B002-M02-S077,2,77,52.97576204621786,96.4208262076914,20.289018041609076,11.341200660647674
B002-M02-S078,2,78,53.345525170607594,102.32445556096972,20.9806426108817,11.104221041345513
B002-M02-S079,2,79,52.19285541952766,101.71153703577984,20.55913566244606,11.072087861630525
B002-M02-S080,2,80,52.73975425019,102.56266887545216,20.576662019663143,10.9327130735076
B002-M02-S081,2,81,52.493753824199246,97.69345286861841,20.48466217283892,11.13983565913455
B002-M02-S082,2,82,52.311802796349156,95.74518693406054,21.0313029858157,11.044322776226837
B002-M02-S083,2,83,51.47283408846692,99.59413880210418,20.84501020476256,11.09054953513875
B002-M02-S084,2,84,52.97320440194336,94.48448142121097,20.253040357019643,10.92085445645028
B002-M02-S085,2,85,53.012971013161405,101.92724557693204,20.65741544899521,11.026538614469322
B002-M02-S086,2,86,51.79474628397677,97.02285842823335,20.46705352877456,11.134193811776433
B002-M02-S087,2,87,51.656859737557085,97.95828013676883,20.761351221866445,11.539093599808094
B002-M02-S088,2,88,53.49295613683454,106.8610548663938,20.96085860057585,11.040644706642809
B002-M02-S089,2,89,52.74680165119203,96.82527210347916,20.364946847416224,10.662431596262484
B002-M02-S090,2,90,52.69782610735838,108.19567730671497,20.84320294278942,10.57489721222421
B002-M02-S091,2,91,53.21893361384951,102.38013482404963,20.281976100856003,11.239005997822874
B002-M02-S092,2,92,52.2772759173157,105.03628482834225,20.356117833100203,10.928136900011502
B002-M02-S093,2,93,52.10515931359138,97.47550496228675,20.908283136039415,10.910976828031865
B002-M02-S094,2,94,52.301684767438125,101.73659827363629,20.68473358567188,11.40270757463062
B002-M02-S095,2,95,52.955223547038635,101.60808080948985,20.421840329156755,11.324062820281057
B002-M02-S096,2,96,54.70143840546029,103.01831836794841,20.51061945558182,10.942411724664124
B002-M02-S097,2,97,52.86728898574998,97.28403104058347,20.93833292410264,10.989447626383315
B002-M02-S098,2,98,53.04427642302524,97.28383387633613,20.44555343068848,11.094909210561184
B002-M02-S099,2,99,51.6628229647673,104.31411225461855,20.493695916479727,11.179901751541133
B002-M02-S100,2,100,51.87916491707005,96.64350156332205,20.288164694237448,11.631118145937247
B002-M02-S101,2,101,52.2060830214527,100.04094536085852,20.47014817948753,11.041624990316098
B002-M02-S102,2,102,51.769616726249915,97.5909559861324,21.0290432205782,11.093126876789569
B002-M02-S103,2,103,53.440447423363636,97.46610607891856,20.4322467652339,11.191774057453793
B002-M02-S104,2,104,53.05151772334937,101.41925440407194,20.68078201561335,10.997928196777236
B002-M02-S105,2,105,53.76440169892961,101.06964749850236,20.460816475907862,11.131921507698921
B002-M02-S106,2,106,53.90027647600929,101.2794817201537,19.907748662865103,10.936924399277691
B002-M02-S107,2,107,51.618254365338395,100.95137193620319,20.65111482857602,11.080489831069135
B002-M02-S108,2,108,52.63740246339823,105.2752019212068,20.190134456043843,10.893523889448693
B002-M02-S109,2,109,51.67376440422574,96.30802497146381,20.517672851150724,10.678377978337933
B002-M02-S110,2,110,51.85689026503181,96.82190252648348,20.186257546598227,11.049801072269688
B002-M02-S111,2,111,52.377116125983356,100.08188760044725,20.322792503342676,11.227539487915157
B002-M02-S112,2,112,54.35466239878827,97.15862024569557,20.19088800035742,11.471520209417239
B002-M02-S113,2,113,52.64338409805427,101.34089591996359,21.0121473265129,10.916756059347756
B002-M02-S114,2,114,53.26151157927019,103.3646687445493,20.51516722227166,11.117505432337428
B002-M02-S115,2,115,53.07906255644481,101.8727537408618,20.183209904596275,11.327745942903515
B002-M02-S116,2,116,51.98958165500396,101.8658498382307,20.27720845376414,11.277480198200589
B002-M02-S117,2,117,52.527792001729885,102.8908052457547,20.585695644067346,11.239942977195673
B002-M02-S118,2,118,52.70151738831619,102.73614572496913,20.365270013344603,11.119600972508152
B002-M02-S119,2,119,52.85603593890669,99.64796231309158,20.070279419003036,11.335854155945928
B003-M02-S001,3,1,47.11672452041846,75.71758374199025,26.554768809281097,9.317790746059071
B003-M02-S002,3,2,46.32539529042184,74.79109325917642,27.403672920679117,9.246325374293836
B003-M02-S003,3,3,47.88070478279559,73.4832309447075,25.904203006221643,9.739633318452412
B003-M02-S004,3,4,47.95029705487094,78.67376794571268,26.192540598371316,9.532838263662217
B003-M02-S005,3,5,46.173608056415986,77.48888596296128,26.7486408997432,9.325643925372427
B003-M02-S006,3,6,47.08089119766376,80.81450506176736,26.796965576796477,9.677900287260798
B003-M02-S007,3,7,46.702222614815014,81.91239806638755,26.492814571514845,9.474458439542166
B003-M02-S008,3,8,47.01890520283508,69.74788938459312,26.209343402885697,9.599806524362405
B003-M02-S009,3,9,47.10674696594445,73.90843199762871,27.041036203208428,9.121840272322634
B003-M02-S010,3,10,47.35398760715065,76.91479346293812,25.838057612662556,9.786472977261132
B003-M02-S011,3,11,45.57078763064473,76.2243860235161,27.260848160790342,9.24997598111842
B003-M02-S012,3,12,47.70348971087833,75.58618046938786,26.80169893138618,9.463493817946034
B003-M02-S013,3,13,46.888027532219766,72.79872091055834,26.489398498577795,9.404634102667872
B003-M02-S014,3,14,46.56491683847259,77.8123448738546,26.423948556492775,9.337716723522584
B003-M02-S015,3,15,46.419829166483254,78.34874554808077,26.960654494431182,9.48858981353437
B003-M02-S016,3,16,47.27454016527594,80.0019755263415,26.439606765956288,9.391317930984842
B003-M02-S017,3,17,47.65630409183253,77.11517364686227,26.442565013540996,9.385447540011725
B003-M02-S018,3,18,46.06580820639151,68.97146144419527,26.928805995927682,9.381074620748171
B003-M02-S019,3,19,46.838813047221514,73.86010602589481,26.386536208782786,9.569297412536672
B003-M02-S020,3,20,48.66337946616518,73.74868275042952,26.3559173809995,9.52890738493785
B003-M02-S021,3,21,47.314800157517006,75.50196828231321,25.82805004797679,9.650426716426086
B003-M02-S022,3,22,46.7863367578726,75.1520192023239,26.82005305153303,8.977755055460822
B003-M02-S023,3,23,46.920262992411125,74.2448087667201,26.161219922383747,9.634162044293882
B003-M02-S024,3,24,45.23049085169526,73.51135255995504,26.75862767283367,9.381955769631402
B003-M02-S025,3,25,47.306668875298726,70.21142489521286,26.667634329591348,9.251215965681478
B003-M02-S026,3,26,47.166142905588,79.50771985797232,26.41326571819198,8.74198613625764
B003-M02-S027,3,27,46.37165905333639,76.74041293190393,26.364893943937187,9.382683354765222
B003-M02-S028,3,28,47.75214579697358,76.84238694472025,26.236787347607034,9.326620800737217
B003-M02-S029,3,29,46.89822733112632,73.59165061748936,26.647974942148874,9.622726305861972
B003-M02-S030,3,30,45.49518522139036,75.84118193171444,26.5425685709865,9.311503448700506
B003-M02-S031,3,31,46.748149266344605,74.67958653374122,26.74708620985929,9.287098511105143
B003-M02-S032,3,32,46.77494039614483,74.11344552283305,26.56742130271881,9.376972413559363
B003-M02-S033,3,33,47.33355045366152,76.1293169401947,26.776130937538454,9.23083506503879
B003-M02-S034,3,34,46.19937976923246,74.50777308628346,26.762519118592863,9.282202946067365
B003-M02-S035,3,35,47.925495247338276,79.65255040133027,26.068723452678423,9.276666687458842
B003-M02-S036,3,36,47.25611680684593,74.65770466221619,25.874302463643122,9.241707702032846
B003-M02-S037,3,37,47.95674985407726,77.43034871236694,26.676211585695707,10.04370425566028
B003-M02-S038,3,38,48.23614574681926,64.77400652756504,26.86565083990894,9.618371101015187
B003-M02-S039,3,39,46.87818875415636,72.96229759047029,26.413519669523026,9.61474643226384
B003-M02-S040,3,40,47.26341955357604,79.65745611601267,27.153576308376756,9.17634961569188
B003-M02-S041,3,41,48.2054865628153,77.44597042796399,26.290241302941084,9.361077436226948
B003-M02-S042,3,42,45.90114665720391,77.4281581126185,26.417514902489984,9.205922480284032
B003-M02-S043,3,43,46.86076397635618,72.91513348121694,26.836563643557046,9.66129426908184
B003-M02-S044,3,44,47.08063114437051,74.3910133866587,26.5705659960398,9.175923561546748
B003-M02-S045,3,45,47.205001980290014,73.37616917124264,26.788412614788935,9.02555415281663
B003-M02-S046,3,46,46.541599240434174,76.41019621722106,27.156953588603358,9.290729528657756
B003-M02-S047,3,47,46.241646296065625,81.3197121088104,26.839529486380844,9.39163406328307
B003-M02-S048,3,48,47.35840698563825,72.5422827966695,26.041622299307583,9.208869786830322
B003-M02-S049,3,49,47.937146105926814,78.15011326130944,26.902118522480595,9.161366275461834
B003-M02-S050,3,50,47.42735441319277,74.85173878537964,26.367801642148038,9.649227584591403
B003-M02-S051,3,51,46.90822414677061,74.99967085351693,26.170612987159668,9.587922834622397
B003-M02-S052,3,52,46.47187177611591,76.84411342204179,26.56784286437024,9.39201503789591
B003-M02-S053,3,53,47.398858609016486,74.62279971378646,27.394708585975515,9.258662371545384
B003-M02-S054,3,54,47.13177943931114,68.8481556419017,26.977367879086632,9.378642321933771
B003-M02-S055,3,55,46.12335488677337,70.4220624609691,26.625246391500525,9.480874736716222
B003-M02-S056,3,56,46.70068490213791,82.17014878580062,27.187616757997187,9.34434317920023
B003-M02-S057,3,57,47.43438348479572,76.79655735990566,27.13726231623614,9.528584751915767
B003-M02-S058,3,58,46.797124800104825,74.39989537970219,26.638860159859117,9.301347402543904
B003-M02-S059,3,59,48.375836147336656,76.70009304273336,26.88774352960293,9.351641770436828
B003-M02-S060,3,60,46.64437424865252,79.54703889086484,26.870558899802514,9.177611671223909
B003-M02-S061,3,61,46.69627769554743,73.9021033784476,26.39491026633701,9.442830141000664
B003-M02-S062,3,62,46.729792226587755,75.3998891479134,26.1474204032279,9.48224863240123
B003-M02-S063,3,63,46.60700686101165,73.20160025572771,26.75769300724213,9.218366795794484
B003-M02-S064,3,64,47.80093392597822,72.08715648967659,26.288100606090865,9.084641410909207
B003-M02-S065,3,65,46.92509654758075,71.49111815361736,26.5026683792588,9.242033649928743
B003-M02-S066,3,66,45.53828179396205,74.36194071962993,26.80965428373806,9.430050618539303
B003-M02-S067,3,67,45.699799383818146,71.30675230067853,27.570510442291376,9.214836297907324
B003-M02-S068,3,68,45.80526628360041,73.58411736700587,26.178856738908678,9.402164817996084
B003-M02-S069,3,69,47.42748937735009,69.19638347366907,26.139963522655883,9.947153247897322
B003-M02-S070,3,70,46.68028254919149,72.55232510408487,26.822515701167887,9.358540420025056
B003-M02-S071,3,71,46.91264723715133,75.51004804661693,26.085715757191448,9.689942476704752
B003-M02-S072,3,72,46.699508122954335,72.0147249282562,26.065109293519402,9.662386806856123
B003-M02-S073,3,73,46.53465595459813,75.93363638586084,26.41044378156671,9.26459817746839
B003-M02-S074,3,74,46.93937109417648,75.7090794846919,26.354169102891284,9.247706880253874
B003-M02-S075,3,75,45.937313375140086,74.80321395714267,26.20901408498758,9.618837931546818
B003-M02-S076,3,76,47.03053485901931,75.08918229133965,26.46885185944308,9.283148446690252
B003-M02-S077,3,77,47.89406716532255,74.27712871633676,26.20123208552835,9.519980727088985
B003-M02-S078,3,78,47.23741706481317,81.00974853680175,25.67834952222548,9.615371881625723
B003-M02-S079,3,79,46.45561208423039,72.61216045912487,26.755082523276158,9.41986369297906
B003-M02-S080,3,80,46.449657530907366,77.43324249107268,26.612197666203937,9.080091637238018
B003-M02-S081,3,81,46.7881265747471,75.45423565699795,25.630480601336743,8.965780545467855
B003-M02-S082,3,82,47.768513219984996,74.52855770674795,26.171889554401435,9.512610242472173
B003-M02-S083,3,83,45.48557322362729,77.25832071058417,26.84780589886607,9.561550968187095
B003-M02-S084,3,84,46.803722411915594,72.57145239755695,26.403722556095097,9.24749381523902
B003-M02-S085,3,85,47.708772027104985,70.24141980305366,26.8528523799152,8.94288282501519
B003-M02-S086,3,86,47.971488418519904,79.75029897707059,26.27894926750741,9.425741822593274
B003-M02-S087,3,87,47.07962889697768,72.91444812868873,25.64756661506133,9.1365410507237
B003-M02-S088,3,88,47.52340110607477,83.34627038823923,27.183753204227763,9.365891082864643
B003-M02-S089,3,89,47.07095858746488,82.55006248096558,27.191924343474273,9.535003377943571
