A,B,C,D,y
-1.1017370491031946,-0.40425539426148127,-0.5610634122615065,2,0.8834047323065817
-0.3277434546300645,0.7271406461523868,0.6578213055227874,2,-2.5537263037354934
1.2829646243819572,-0.4932647741595428,-0.23899021152441166,2,4.1983349066217635
-1.6544169180764106,0.17676592581407294,2.033432119320527,2,-10.376754296438138
0.3852784685850099,-0.39658233441947127,0.6940385712606343,2,-0.686507330705714
-0.7265463150799015,0.37243790541161154,-1.0808928114575747,2,2.805925216068206
-0.12187487072409009,1.7618880872699965,-0.16243520807888992,2,0.6305940606705293
0.3005549136573212,0.8768595763620154,1.3130901008134257,2,-3.7466674287768624
1.6244672142805847,-0.21435997794566822,1.2935552335541456,2,0.14595471431057386
0.32424201089522947,-1.2779265095089793,-0.612412386053096,2,3.7092665317111746
-0.6873828057913778,1.2797028754179358,-1.3144013876896523,3,4.066264435363808
-2.148751514760894,0.6965129172172031,-0.2231895696718662,3,1.8260422260156746
1.168214123454155,1.7333743776411321,0.3937902833963796,3,0.3453022415332161
1.1768128634558481,0.750366520982629,1.2708798235896677,3,-1.495548378114908
0.40149658924168846,1.1781717925051072,0.1371753967969168,3,1.5225340999685022
-0.7067034260706425,0.9672253883499816,0.6635517024143754,3,-0.312159660074347
0.9908353575178693,-0.626616340014628,0.02149914302040183,3,2.756884609388229
1.029453696425715,0.70186825489179006,0.1381117223308764,3,1.4208963719377994
-0.8143814333316551,-1.3101861356036266,0.4791007095938914,3,1.6356008703631733
-0.4027480993686403,0.3070643705839198,-0.6311993165823316,3,3.976215831202038
-0.5094060256716701,-0.36159644021084114,0.5402347273970953,3,0.8696614889271818
0.7173833341242264,2.204851328079472,0.8209157128331581,4,0.8784428405008812
0.3080873827861024,-0.5564066899620772,-1.2397778851811685,4,5.797565457790859
-1.765259894635817,1.826734528664268,0.436866562860711,4,4.617623741758712
1.2027330017459432,-1.6462803506351715,-0.4959533091342052,4,4.016653080982084
0.16370938885532801,-0.8861595522646916,1.1044564224690836,4,2.7637468248901005
-0.9005187469113383,-0.13345653850135197,0.17274676166908043,4,4.828943665684482
0.5180201166443005,-0.9234905007910176,0.23435862818310413,4,4.622897341674962
1.1201747368019042,0.8999518868964905,0.15692282330242657,4,1.8945414099679645
-0.7019402052605681,-0.7962696228203138,1.444625217898273,4,3.146850117709792
-0.13240698314288007,-0.7903744608426504,2.4760712220280214,4,1.7573728508949098
-1.265144610619194,-1.2916989036513695,-0.40808634223860196,4,7.2979932239518455
-0.053840038815727416,0.5500110683889742,-0.6108761717977821,4,5.0620686238387105
-0.2119132080325867,0.26481956747699187,-0.9711168154408497,4,5.6806709025038336
1.6802469043928092,-0.5746195026499902,-1.9241625825273818,4,5.318295644533442
0.33983176720428165,-2.5284952620049026,0.30900773757225475,4,5.420003141854021
1.7671417939875032,-0.43658997873376254,-0.8790075406129123,4,3.464920926356666
0.45363668956565384,0.5401091766512184,-0.213520777012236,4,3.591810435766576
0.15743561511815654,-1.5519081903865204,-1.1659780748117756,4,6.265462552706529
-0.45481779901458397,-0.307807626627494,1.8387792076239715,4,2.0370131675971965
-0.984263142221311,-0.8779908603869392,1.4070464401480047,4,3.687532803296333
-1.3562953876358068,0.38007916282050563,-0.3678208453083794,4,6.384985295719678
-0.17599105534296275,0.772442930534829,1.5017191687803209,4,1.7823978909866591
-0.6644374895962398,1.013731468390825,0.07258841272444765,4,4.205474583622961
0.4962129206396257,0.7212365835380475,0.04947648998730304,4,2.783063065239524
2.003574730093325,-0.8630938523777404,0.7641859227904417,4,1.2524126492563827
-0.12269761817929534,-0.39841597504144255,-0.07877357828850022,4,5.172482903109321
-1.9277930953460678,1.5938111874064729,-0.22613851014174657,4,5.714571627879266
1.149499110517128,-0.2787298552939645,0.1502894690118762,4,3.137643370117656
-0.3760987551564077,-0.6798695054921108,1.7628408518812602,4,2.1596643655962935
-0.4764212408876993,0.23661852478551618,0.384326252786269,4,4.002192425639027
-1.3029425135838273,0.35282684937547665,-1.1108004283711237,4,6.768318645254757
0.7674458702213712,0.20490373187403846,0.6866341061569404,4,2.3409810193835234
0.026101849794906186,-0.7803537423197568,-1.467358522390128,4,5.965412027664909
0.3891039015574201,-0.4009187506708064,0.09062655944863861,4,4.137597477398504
1.5594912200291051,0.0043835940394891075,0.0754607368003996,4,2.5758197275170445
0.24887557462321128,0.7547329970567335,1.1176079458645993,4,1.7627044455333998
0.8002254550892735,-0.6111126989072159,0.06287094035386155,4,3.8708794050939783
-0.654278376130257,1.4136846670299974,1.7902111238914193,4,1.2937295963398274
1.492550170164647,0.5617922004956586,-0.6041975905879768,4,2.7639694389102267
-0.7613730876883543,0.5918379949666098,-1.3037799766868463,4,6.7058913025006515
-0.5621787813536423,0.06646427528200675,-0.6993815739045659,4,5.69229409889743
-0.5042963225646397,-0.1658498804035168,1.171520284202219,4,2.407287110330837
-1.180350721186879,0.2973620604013641,-0.544968967629569,4,6.259066143149066
-0.1397665166131361,0.5494071167724601,-1.0489395732059488,4,5.25456221639632
-1.416129141532285,-2.3220282036162123,0.8675106532864293,4,5.869978600461049
1.505076433775463,-0.6856050390899044,-0.6250369705960694,4,3.821470390844363
0.38672682707211853,-0.9364216869519811,0.1443331773309266,4,3.796442772053931
0.22612749570923912,0.5693769012604981,1.138620575885945,4,2.1066709417119616
-0.8332774973069319,1.3904228239366794,0.46352395831530074,4,3.5321933399493917
-2.108638925748355,0.21708765336305727,-0.7594553508240816,4,7.914355884564864
1.2850095913543416,0.05056025151657747,0.481902029663279,4,1.656886549430336
0.8557774167338835,0.08584536863498995,1.8213862392618874,4,0.29378617789143363
-0.6844704192391017,-0.0016025287038580111,-0.9969068834823958,4,6.544724584568984
0.40773501235592474,0.24752848953977133,0.050162928849128555,4,2.942740746010041
-1.1686468043929894,0.9206544847093572,-1.7737219857501685,5,3.1210760494988126
-1.4794963821458103,-0.1847258749749631,0.6295922738494163,5,2.696153642242269
-0.666330390621541,-0.18194109704483336,0.06505786401771371,5,2.586978875548705
0.1467457646236853,0.8524293672678727,1.7346747777871643,5,4.591386634488807
0.046039401530204124,0.42026608001299637,-0.8681993840807619,5,1.9561154382505137
-0.32046010351674065,0.6070000355334659,-0.3968976205756865,5,3.1371891714873374
0.048525286541972336,0.48953876252015405,0.9255347526691412,5,3.278581362881109
-0.7971199783918748,1.3349471664288621,-0.9208524079494033,5,3.5067235383203723
0.11341294764393527,-0.1382526055664163,-0.8256209520021724,5,0.6713953592663415
1.8056810328375426,0.095444433037727,0.34551263591382464,5,0.9749462518797146
-0.10154393245522644,1.0997757276854432,-0.13731344970700948,5,3.516679558855386
-0.9281251173297704,0.2244345931660657,1.3585133265883131,5,4.352553231537118
-0.6195602992920798,-0.3751134564582212,-0.9677423837079625,5,0.6498670913172306
0.4905721381207248,-0.005821688902267943,-0.5642588805096768,5,1.109367246109376
2.2906642559481587,-1.2511558266816831,-1.5726992193911407,5,-2.550462174600384
0.2915063168186336,1.412387625149156,-0.28165865378076443,5,4.514149246998113
0.3927927602374582,-0.6486259609925714,1.6280111140219358,5,1.9841703987954005
-0.1029963821222379,-0.9606473344852782,1.2251012828806007,5,1.4557064514560798
0.5703283629965751,0.3413012454131283,-1.1569101805245132,5,1.59170884204058
0.22441470264394114,-0.03475988158166536,0.6568469670179163,5,2.04153232220172
0.4855787435320106,-0.14419725521391535,1.0213015735982376,5,2.2885708597662133
1.25251277978364,0.17671030203030108,0.26799763198820853,5,1.9601136126272873
-0.15843814354453586,0.548992368968604,-1.7933262910206123,5,2.4427957532359104
0.987321591696435,1.0530141004911524,-1.0227355064930768,5,2.1490511686987617
0.41962321114830914,-0.4237609902663752,0.77433005321027,5,1.981592140796861
0.408565438406649,0.2206400955057964,-1.1223923690701363,5,0.4166126066667605
0.2117059866461822,0.29844328812708776,-0.028390490702804125,5,2.218542388949069
-1.6908655643035302,0.4919604060375712,1.102218163867909,5,4.436413686777879
-0.7653059390184896,-0.5152395361050721,0.6479481743969455,5,2.6079924507400767
0.3757173675452619,0.26878964275377126,0.23853442311282766,5,2.8990668800608486
0.16681290939535387,0.24382608950538753,0.21164905711246865,5,2.12865782253094
2.0800213825802065,-0.44642062028371526,-0.8915012977653842,5,-1.167066478190442
-0.5673533006711168,1.4245745331811928,0.45609044592352743,5,4.882304702047739
-0.8808669142724967,0.004461584641992215,-0.9746721526506501,5,1.9114481303713755
-0.7185786931147623,-0.8112812149123598,-0.20315715887886818,5,0.8005727394238864
-0.04979342954398946,-0.3928559148191618,0.733316028196156,5,1.691445277101792
-2.5458458884580795,-1.4168445796640317,-1.388077831951242,5,-0.066240845665238135
-0.16137260594047673,0.12930511902408728,-1.6152126175367836,5,0.45182084237332415
0.38372658782642466,0.12305285929912187,0.40132665083431435,5,2.202609963054087
-0.6060648797061393,0.3549612370077215,-1.9861016246849894,5,0.5589816895705084
-0.4914596493125673,1.6268071135796949,-1.4153673761039998,5,3.7005739501844817
-0.05130194409062382,-2.072617208687403,0.16877564824281666,5,-1.0395028042233116
1.538809166296206,-1.1516479810933615,0.5194896993922131,5,-0.7576379723202812
0.6676762474741906,1.6902947793607663,-1.0587414835893372,5,2.7233429701530176
0.14705167720113785,0.41194419589536674,0.8912245277282991,5,3.681296061297759
0.3963916078279999,0.19189268140745186,0.16449769239707776,5,2.2625067981687432
0.27912503431483804,0.32421497335235394,0.10280832917989854,5,2.31693578907362
0.3268272971965102,-1.265364306822565,0.14357008312673208,5,0.3389262721491494
-0.8171725767758873,-0.7723560946710354,1.3469545689269675,6,-1.0884318262718755
1.6805905115628605,-0.3842072800716327,-1.446700742945579,6,9.632010746470588
-1.3490403333971925,-0.12089364025565646,-0.2620029250860808,6,2.2702556980561326
-1.5418953184428987,0.25853914648133786,-0.15410075297648124,6,1.0515298286689803
-0.4600127041662247,-1.1381241126880388,-0.4298814944436484,6,4.975896553607541
0.004244965314571471,0.504879054837679,1.2326758580262087,6,0.3638424271046068
-2.1634713891722073,0.6411037806670239,-0.9138665086838638,6,1.9714950691334745
0.9501310305439189,-1.3562456630249955,0.14409816861462976,6,5.594771996879821
-1.1319795331481464,0.7382528515167001,1.2888372715484124,6,-3.2267337011950015
-0.41773372264254904,-0.9135081475506662,-1.0725348714299978,6,6.259153855940893
-0.4252639484942847,-0.27543800882473063,-2.4410054037585844,6,10.155323547749859
0.18784216651951724,0.4802243516257779,-1.2398504661522483,6,7.003820807910677
-0.14984236434663553,-1.7484574950897303,0.29454897058920054,6,3.877055527987144
0.14603341395484465,0.35879418300683386,-0.9347639958098285,6,5.287308070983778
-2.2392499707635465,0.19755320640514445,-1.2708374053651592,6,3.2701594823080367
-0.48439118801997516,1.797826864333755,0.4806289767771802,6,-0.43749531627681293
1.3881860787244984,0.30179925580541866,0.007131840723783816,6,5.811933644939179
0.9640923510233634,-0.2820180263061198,0.9614489960603629,6,2.7142018180101353
0.6523186140872435,-0.23345460098535148,-0.5599126463957891,6,6.207522524143331
0.9619182277218942,-1.1541245887090503,0.7371405407280791,6,4.101121834823588
0.2952648030544124,0.4194262243364838,0.6440079964946421,7,-1.7775751924639385
1.2855088403655452,0.30521786027374276,-0.5840438315169129,7,3.095139744118101
1.1408138683723632,-1.3446199292455219,-1.000145894143623,7,8.187233573296606
0.5919507480021622,0.05159356507323675,-0.4458367937878697,7,3.20463168978291
-0.38652289223831954,0.45281172281325904,-0.895459691055033,7,3.5320921025596816
0.68531140143571,-0.8292702694853198,-2.57245324008678,7,12.26985036042082
-0.37579767177441015,-0.4999060648146561,-0.12393700728140725,7,2.5102585255606638
-0.37603316420311916,0.3986211907995923,-1.4509803212943762,7,6.043623386207249
-0.8860020952413412,-0.5423534185543082,0.8484113197172194,7,-0.6204603334606554
0.7562090077491557,-0.35948895741606957,-0.5060312039886461,7,3.857861701189248
0.9098717836124065,-1.7286980899049482,0.7291041484059351,7,2.708967541013007
0.1289915571862147,1.1985618123022201,-1.5464584826217893,7,5.145426565936546
-1.0550327665866106,-0.4100238004465162,1.4593042297697765,7,-2.2091970841433795
0.003525210439545288,0.09414910185851028,1.2081215897528799,7,-2.506922413185215
0.6125184566770546,1.6190964511569095,-0.16088836535169052,7,-1.3781115406995357
-0.8707022830617829,-0.54558621096305,-0.005746590736346608,7,2.7849794282634663
0.17790033723863294,-1.135886302071121,-1.1966706437818262,7,8.036060238145085
-1.577951255698624,-0.32792612012874234,-0.03226641533515528,7,2.744990850157396
1.6491884930371201,0.7096925845281793,0.24768577066398734,7,-1.0915870363784133
0.24661894759433242,-2.065934727289964,-0.5074291711568184,7,7.972571992916549
-1.2800594004133565,-0.87366878777686785,-0.3979094261286605,7,5.300417031079749
0.5144229626142995,-0.37858141141911367,0.4031638053168814,7,1.4911233653472369
1.9205608477942846,-0.9209071472921069,0.5536460734411162,7,1.8425943774668072
1.7304560322385047,1.8472454735884847,0.11539761687549235,7,-2.0717862540301275
-0.9785597409977707,0.7245929341697905,-0.9041832428556229,7,3.6828571908743886
1.97573747810202,-1.290834846637643,-1.2704822546108085,7,8.81040506205004
-1.5986148093780526,0.9319175804234131,0.6098864474210425,7,-1.8829570537438645
0.7039017256463219,-0.7761129471982126,-1.5764923530093216,7,8.939271911344337
-0.6337946382322872,-2.2229538904562602,-0.5978954846561021,7,8.354926306407283
-0.4398517327415428,0.16973999740102688,0.8277603068585255,7,-1.0718254481086533
0.08971629080713775,0.06716781090122392,-0.20398337188024865,7,2.7819251355192813
0.5070619671382129,-1.0573472976748481,0.6627026712678785,7,1.796042555898604
-0.3518202518940909,-0.41497036303851875,0.41210146895093064,7,1.7975919228270028
-1.5306006064942224,1.2137071350629356,-0.007011417728845428,7,-0.6102964003030867
0.051364825230473955,-0.5649555644008979,-0.01073701122104608,7,3.1434469460975185
1.3299694408158989,-0.367550769424643,-1.0365234584309977,7,6.386122980381208
1.7770430442543028,0.712731157087533,1.0240153900927849,7,-4.051591893862704
-0.857550128702992,1.0370053426025472,1.3229834163584466,7,-4.8828731611809415
1.3052251805955761,-0.7272438424920405,-0.3264840078022717,7,4.558367941878417
0.7472840075672508,1.584871472622717,0.7851298639922542,7,-3.501682689276798
-2.3965656820910337,-0.8120553049594729,1.7342135952362467,7,-2.425915108459613
0.9620704487283869,-1.0930515346760037,-0.20120490283998727,7,5.095990450028237
-0.8171873286724312,-1.4790501874548498,-0.4288408825517082,7,6.19062845471739
-0.7326122097612652,0.999933902466283,1.0541885870388215,7,-3.4598733084196818
-1.5934160374509587,-0.8186150715481855,0.6781716340987771,7,1.6588013301068965
-1.725665847838069,-0.12228336594487539,0.28016224096741554,7,1.6261417030734049
-0.376095369219623,-0.32532536216068186,-2.5052162175240373,7,11.049077301583411
-0.23367093530848235,0.8984482539456371,0.7493386206662948,7,-2.5943553627060782
0.9264378558235444,0.5861602920507294,0.24892384624919936,7,0.13028052036744503
0.5658498817525924,-0.31852722564916375,-0.691518276975676,7,4.235738519484828
-2.9245664941315423,-1.393509030689596,0.7632996484977569,7,2.1178001258080354
-0.16074337783701267,-0.4573259191272271,0.9180819720127141,7,-0.14372002758601224
1.5192575824683368,-2.5860110943025525,0.5710444160684129,7,4.293747603154056
1.7240357355820968,0.1343238966794284,0.7987080220132342,8,3.976550371355544
0.11413790651292521,1.4746294316113908,1.3131607095605609,8,1.338319243993526
0.15208272613984605,1.0923194698718297,-0.5467697545891653,8,5.434374147086251
-1.5650936792632377,0.17039520067992492,1.429661980021656,8,-3.3090455148100784
0.1511463396884108,0.22593361675278686,0.3045649408643097,8,2.800120511431105
-0.19282060511765325,-1.0136306385889948,-2.5931500280665376,8,8.025312420884717
0.5657747830679429,0.4022425363036432,-1.2502296679019893,8,7.6349214143655795
-0.5484512639538512,0.0191333203918854,-0.5421646716117715,8,3.846480968819088
-1.5071670596681093,1.5428329930803353,-0.0840379633978685,8,2.9481786079342363
0.5520277952458623,1.1155804437233399,1.6795937900444458,8,0.9363369856857215
1.202506780012298,1.4543671047994344,-0.30054706718011215,8,7.480870812858244
-0.3154533205786187,-1.2299836049164352,-0.5126556228748355,8,2.694181286380953
0.9050280199721592,0.15942302080383167,-0.9289526372954602,8,6.9540359782063375
-0.9981247989712928,-1.7637196238226114,-0.9267841997512998,8,1.3296405881705249
1.4160154695522682,-0.6432130176461882,-0.6300329844001171,8,6.219967142609135
-0.15394989465924203,0.7919015506562029,-0.23559365826099976,8,4.660637061361701
-0.7015609065314771,-1.2369010239643208,3.6244214381828903,8,-8.861153237426283
0.08832716957534203,0.46611878717512406,0.28611615580003347,8,3.355284114271704
1.957425804142238,-1.1472637903774383,-0.20438502456752838,8,5.552630698872136
0.5748444188977254,-0.5653255491197396,1.196159743806178,8,1.1734402406881381
-0.4936009968468087,1.4714717179925485,0.3779730241454742,8,3.458841977107161
0.40803390951390195,-1.3927611320921982,-1.7665954544589677,8,5.880503251542659
-0.5834831569878286,-0.133718659018332,-0.8048843135204031,8,4.34595083136496
-0.6723465248405862,0.2720972119869349,-2.0213336044408203,8,7.227675356430753
-0.699541574710578,-1.4178040939274732,-0.46021401810660845,8,1.2210020935536827
-1.4992384583456535,-0.7195000143520367,-1.3094669864098027,8,2.504039762064983
0.27162391702935235,-1.4339002960824538,1.6470098326881635,8,-2.229241134660209
-0.17576685567397887,0.2675865327101951,0.09941416943656564,8,2.4447669222528092
-1.1428349044245183,0.4989802796805064,-1.8030004269726925,8,6.97753368112243
0.9111359623634638,1.1454259559615874,1.8119370560939096,8,0.930457343730249
-0.45143280662852153,-1.0556663313696364,-0.7884071516175448,8,2.8692274636854536
-0.9140346056079722,-1.7459375344639962,-1.3934128749096715,8,3.6019178360360247
-0.6368417415791228,-1.2317657635505947,0.6302994183931582,8,-0.590375232742262
-0.931095866322915,-0.11970579751140406,-0.3714561431926106,8,2.2778144987863826
-0.7032903792704808,1.2281508071735157,1.4462049757803,8,-0.18486371448538574
-0.8671438735216142,0.5614390583115925,0.38356200283861464,8,1.6525125748843412
-0.34579717391797093,-0.4173268884361128,-1.2751065069928036,8,5.315407516116101
0.18316306697084056,1.0056409578957795,-0.14747610918543655,8,4.218395532651632
0.16482948202838205,-0.497040990363031,-0.005556998779124423,8,2.974508335898654
-0.40007480311001253,-2.4593466960741566,-0.1256616744349026,8,-0.06765472402701603
1.1315949193707289,1.1754851065114642,0.01823281101592506,8,6.215033477913061
-0.19948234934388973,1.2539518449127964,-0.21652296831344617,8,4.783752115072453
-0.013709176419160352,0.7993827497026434,0.6357060674505336,8,1.9286673610198186
-0.3152009129171629,0.3706900805601111,-1.8089432708170463,8,6.858583558857227
-0.6010571098522673,-0.5251508626513586,1.5984605796668276,8,-3.199735258639294
-2.06681922498112,1.198602556742205,-0.2597961687297716,8,2.28826930532986
-0.8597065341739778,1.0357994992247963,2.0504581044961383,8,-2.42174964670583
-0.2686913569645696,-1.0251826861537905,-0.2272675654677805,8,1.8920083779271106
1.2237539854068973,1.6680738251210465,-1.2213277341904518,8,9.301065742926394
0.2639745081957066,-0.772913762682337,-1.2702451728026747,9,3.0063670868436714
0.9360580131924103,2.727154828060847,-0.3602842392242824,9,9.098454238899015
1.4553332997620843,0.06859341187338688,1.499698383569937,9,4.680883491762416
0.4095661919212091,0.061235309116652904,0.4421183659856461,9,4.04662447363267
-2.319131613872801,0.5434715917348939,0.8584342591427631,9,0.9092588882986353
-0.046538964698089866,-2.191636806314386,-0.01845163458498517,9,-0.8357146993979416
1.137705069686294,0.964297146011187,1.4634002635995027,9,5.298813274465931
0.3352506322544857,-0.10373123850900874,-0.560409501364622,9,3.563211669475805
-1.6191102192008031,1.2444762095813777,-0.5130920608523578,9,2.315731208987761
0.6005342871264001,1.5072736878095139,0.4622972526885918,9,6.170977446147187
-0.17773143602889008,-1.1784872849521406,1.1964166665275702,9,1.020627847604691
-0.03442905500499417,-0.07244240765876389,1.3028343779087526,9,3.0592550071262403
0.22024449142216382,-0.4466425313197969,-0.2537443510579225,9,3.1876978400391383
0.2853127862341443,-0.968411003997294,1.8655503194025873,9,2.028552037303234
1.3934388820255184,-0.8704532393859541,-1.8695917002623397,9,4.572892365874703
-0.320710771516226,-0.8026157067305223,-1.9950402639334301,9,2.5321318998764686
0.014804409437642307,2.7674536735452335,-0.22510468206236914,9,7.895635600739072
-2.3313332198409467,1.6104802704365695,0.6589855551677058,9,3.0583952644507724
-2.08240534360601,-0.01196527460111647,0.9570758710629921,10,5.7271139674627
0.5637109263108624,1.4232427427882046,0.20264804667641553,10,-0.7679813218932241
-0.8851439250247706,-0.3622124805620288,-0.07040753091651888,10,3.645577804847132
-0.7554167492784578,-0.3874240799127466,1.5063842487878487,10,3.332989392646518
-0.18312853325721987,-0.9052707049667528,-0.846482386546649,10,2.2721447354803748
-0.39255619999062513,0.2791924207252148,-0.112175824260765,10,2.1144430210330776
-0.10342271897008594,0.1841638355664765,0.2063870283931083,10,1.6668204669409032
1.0813991134176317,-1.3179418165380825,0.5528680032107277,10,-0.7584616868183133
0.5817326834889175,1.2166829446774572,-1.8585189557888484,10,-1.017084601647083
-0.912334278693806,0.34873919634210215,-1.3648286772392684,10,2.859030606589625
0.8266065828561512,1.259432136887696,-0.013297091466064778,10,-0.9209798038594971
-0.4243728257781153,0.6168829365285112,0.06826461147258107,10,1.91362071060595
1.2625710914112311,-0.6719903657211654,-0.8555716881610839,10,-1.304822666466106
-0.42293599755581607,-0.4543859365028545,1.0340094484481672,10,2.9376826197775845
-1.6316300651971292,-0.8632970288609163,-0.8064430135530274,10,5.0744695665940815
0.03133210196610662,-0.6935536260740913,-2.4788778757974197,10,1.153682321713038
0.6743874203074539,-0.2347952778396151,0.6575707238997691,10,0.3493935921155389
0.3753848264722994,-0.0944698398495577,0.3632292259100924,10,0.9750711957598107
-2.1164704965479997,-2.165326554595614,-1.0657679562195221,10,6.7031196873262475
-0.6094081072746748,0.6879800761789001,1.5732477561709861,10,4.089139709763421
1.5832138328232601,0.26783786267629794,0.5763908458348848,10,-2.1405335590365158
-1.4572447624150378,0.3662078550809554,-0.834776528641962,10,4.050990644996399
-0.9993956212287776,1.4538692080872524,-0.6324620536956889,10,3.0442313745077225
-1.8976214194178005,0.9195910826962241,0.24830380322752532,10,4.639288281301392
1.5300957377653646,-0.06531432230827781,-0.5169467728207289,10,-2.2638604893685383
1.9940371152281144,0.1094595498651083,-1.7696903606363972,10,-3.9595527841800022
0.7898866174044726,0.5814927818266047,0.17838199355758466,10,-0.48784803204198424
0.8552517676720792,0.5090535981386338,1.7654300666677551,10,-0.10707183421657897
-0.028541425387125747,-0.3515764221434636,-1.5894134924935428,10,1.1512755408604496
1.152886470562738,0.20177971043125176,-2.025700526588946,10,-1.4785353494973692
-0.9335470088666313,-1.5768064701820594,0.23452022668528835,10,4.376393153525073
0.5491510638851479,0.8953776791673952,-1.646024408143245,10,-0.8704715073987114
-0.026334932099002173,0.4099606218001164,0.04432634757824233,10,1.0802976573880652
-1.6703710068057251,0.04499074049329991,0.17893918689722987,10,4.499322297076649
-0.4509840759749709,-1.520914489604409,-0.20696538313651947,10,3.0850669064396006
1.2470667785118974,-0.6517407797810331,-0.2535204756808214,11,1.7405943369660246
0.33220175294256865,-0.09788499328934831,0.3139911949262035,11,2.1488010968144287
0.057389384975792684,-0.9716138403586237,-0.8163841578826843,11,1.323707605135903
0.0125038920325625,0.48981793992581435,0.9559509231769094,11,1.9458239434679976
1.7275823041725158,-0.6268236553177156,1.667759023060913,11,-0.042439435249295804
-1.3303991402200468,-0.04513788722625382,-0.058414781982220255,11,1.907496258125377
0.9251338671837755,0.21583058559621918,-0.8146894538170094,11,3.369124655373664
0.5739585263578059,-1.3040204868291978,0.8802564910048344,11,-0.6253401749788503
0.31281953756714787,0.5659647775657634,-0.03013402819769922,11,3.0935095736169442
-0.3781593226342409,0.5250077559740655,0.27013223835936556,11,2.414523434253551
-0.5240873199924457,1.3996215241809598,-0.8143980188573872,11,4.66564616450573
-1.4511215682978642,-1.8098084329336819,-1.1240965957439168,11,0.7706652740410094
0.8989990254911494,-1.1148589754435143,1.0305805308078175,11,0.0669061299901142
-0.2615186063195817,1.0512872671810063,-1.1509407766582664,11,3.6666951562576164
-0.24335376044160245,-0.4544877877792297,0.04085426226647701,11,1.5053573652616041
0.35832038823985185,-0.20892857502709425,0.4850211747010637,11,1.9290666337535898
1.39919875940983,-1.8444553528113299,-1.0908009223845325,11,0.4304465685208056
-0.01755112440643967,-1.2299303524905494,0.24203751574650148,11,0.24374479139631847
